"ICAO","STATE","AIRPORT","YEAR","RANK","TRAFFICTYPE","AIRTRAFFIC_TOTAL","LATITUDE","LONGITUDE","ALTITUDE","STATECODE"
"YBTI","Northern Territory","BATHURST ISLAND",1991,"-","Domestic",1689,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1992,"-","Domestic",8054,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1993,"-","Domestic",8508,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1994,"-","Domestic",7110,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1995,"-","Domestic",5712,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1996,"-","Domestic",11138,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1997,"-","Domestic",11976,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1998,"-","Domestic",12424,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",1999,"-","Domestic",12228,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2000,"-","Domestic",6926,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2001,"-","Domestic",2758,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2002,"-","Domestic",15086,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2003,"-","Domestic",14106,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2004,"-","Domestic",0,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2005,"-","Domestic",0,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2006,"-","Domestic",0,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2007,"-","Domestic",0,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2008,"-","Domestic",3960,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2009,"-","Domestic",27294,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2010,"-","Domestic",26439,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2011,"-","Domestic",21776,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2012,"-","Domestic",19626,-11.7692,130.6197,67,"NT"
"YBTI","Northern Territory","BATHURST ISLAND",2013,"-","Domestic",17551,-11.7692,130.6197,67,"NT"
"YTNG","Queensland","BILOELA",1985,"-","Domestic",35735,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1986,"-","Domestic",39040,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1987,"-","Domestic",21405,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1988,"-","Domestic",8733,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1989,"-","Domestic",7888,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1990,"-","Domestic",6978,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1991,"-","Domestic",7288,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1992,"-","Domestic",8790,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1993,"-","Domestic",8151,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1994,"-","Domestic",8049,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1995,"-","Domestic",7093,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1996,"-","Domestic",8380,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1997,"-","Domestic",8931,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1998,"-","Domestic",8511,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",1999,"-","Domestic",10277,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2000,"-","Domestic",10431,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2001,"-","Domestic",7087,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2002,"-","Domestic",7917,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2003,"-","Domestic",8861,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2004,"-","Domestic",8601,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2005,"-","Domestic",8828,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2006,"-","Domestic",10398,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2007,"-","Domestic",19887,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2008,"-","Domestic",21768,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2009,"-","Domestic",19065,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2010,"-","Domestic",17927,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2011,"-","Domestic",20107,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2012,"-","Domestic",18219,-24.4939,150.5761,644,"QLD"
"YTNG","Queensland","BILOELA",2013,"-","Domestic",18725,-24.4939,150.5761,644,"QLD"
"YBAF","Queensland","BRISBANE",1985,"3","Domestic",2824360,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1986,"3","Domestic",3018951,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1987,"3","Domestic",3271701,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1988,"3","Domestic",3941211,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1989,"3","Domestic",2905041,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1990,"3","Domestic",3766974,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1991,"3","Domestic",5013256,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1992,"3","Domestic",5225948,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1993,"3","Domestic",5611900,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1994,"3","Domestic",6385682,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1995,"3","Domestic",6924291,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1996,"3","Domestic",7375444,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1997,"3","Domestic",7470083,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1998,"3","Domestic",7438341,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",1999,"3","Domestic",7833436,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2000,"3","Domestic",8810670,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2001,"3","Domestic",9946073,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2002,"3","Domestic",9163520,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2003,"3","Domestic",10105366,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2004,"3","Domestic",11519422,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2005,"3","Domestic",12102609,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2006,"3","Domestic",12942735,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2007,"3","Domestic",13972336,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2008,"3","Domestic",14547537,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2009,"3","Domestic",14595924,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2010,"3","Domestic",15338152,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2011,"3","Domestic",15888983,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2012,"3","Domestic",16601349,-27.5703,153.0081,63,"QLD"
"YBAF","Queensland","BRISBANE",2013,"3","Domestic",16775697,-27.5703,153.0081,63,"QLD"
"YBHI","New South Wales","BROKEN HILL",1985,"-","Domestic",35342,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1986,"-","Domestic",36213,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1987,"-","Domestic",36405,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1988,"-","Domestic",37819,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1989,"-","Domestic",30858,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1990,"-","Domestic",28724,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1991,"-","Domestic",28540,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1992,"-","Domestic",29261,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1993,"-","Domestic",28133,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1994,"-","Domestic",32440,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1995,"-","Domestic",34451,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1996,"-","Domestic",34254,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1997,"-","Domestic",37253,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1998,"-","Domestic",39410,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",1999,"-","Domestic",39781,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2000,"-","Domestic",38046,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2001,"-","Domestic",30573,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2002,"-","Domestic",29457,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2003,"-","Domestic",31816,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2004,"-","Domestic",36690,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2005,"-","Domestic",41589,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2006,"-","Domestic",45623,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2007,"59","Domestic",54363,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2008,"56","Domestic",59844,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2009,"56","Domestic",56013,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2010,"51","Domestic",63637,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2011,"56","Domestic",62527,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2012,"55","Domestic",66942,-32.0014,141.472,958,"NSW"
"YBHI","New South Wales","BROKEN HILL",2013,"56","Domestic",61268,-32.0014,141.472,958,"NSW"
"YBRM","Western Australia","BROOME",1985,"42","Domestic",62789,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1986,"42","Domestic",65969,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1987,"35","Domestic",68456,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1988,"32","Domestic",84072,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1989,"24","Domestic",84434,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1990,"21","Domestic",105802,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1991,"22","Domestic",112179,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1992,"24","Domestic",118121,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1993,"23","Domestic",123082,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1994,"20","Domestic",166710,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1995,"19","Domestic",209931,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1996,"19","Domestic",215472,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1997,"19","Domestic",215156,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1998,"20","Domestic",210165,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1999,"19","Domestic",218639,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2000,"19","Domestic",229134,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2001,"20","Domestic",198385,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2002,"20","Domestic",179914,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2003,"21","Domestic",220366,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2004,"20","Domestic",260527,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2005,"21","Domestic",297172,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2006,"20","Domestic",325101,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2007,"20","Domestic",354179,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2008,"20","Domestic",378102,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2009,"20","Domestic",397985,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2010,"20","Domestic",406687,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2011,"20","Domestic",404717,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2012,"22","Domestic",411215,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2013,"23","Domestic",413633,-17.94,122.23,NA,"WA"
"YBUD","Queensland","BUNDABERG",1985,"26","Domestic",90517,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1986,"26","Domestic",91050,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1987,"45","Domestic",52763,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1988,"-","Domestic",34553,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1989,"-","Domestic",43143,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1990,"-","Domestic",43509,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1991,"-","Domestic",48381,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1992,"41","Domestic",55009,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1993,"44","Domestic",56862,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1994,"36","Domestic",82735,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1995,"40","Domestic",73231,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1996,"42","Domestic",70091,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1997,"42","Domestic",67811,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1998,"41","Domestic",69003,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1999,"41","Domestic",74417,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2000,"43","Domestic",73992,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2001,"42","Domestic",61185,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2002,"44","Domestic",53396,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2003,"44","Domestic",60676,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2004,"41","Domestic",76662,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2005,"39","Domestic",94443,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2006,"39","Domestic",101868,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2007,"39","Domestic",110850,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2008,"40","Domestic",116010,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2009,"41","Domestic",113628,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2010,"41","Domestic",125876,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2011,"41","Domestic",128321,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2012,"44","Domestic",124293,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2013,"41","Domestic",153402,-24.9039,152.3186,107,"QLD"
"YWYY","Tasmania","BURNIE",1985,"21","Domestic",150433,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1986,"21","Domestic",119652,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1987,"25","Domestic",104915,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1988,"31","Domestic",86326,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1989,"25","Domestic",78683,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1990,"28","Domestic",81923,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1991,"33","Domestic",68370,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1992,"32","Domestic",78622,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1993,"30","Domestic",89076,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1994,"31","Domestic",93474,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1995,"30","Domestic",108193,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1996,"29","Domestic",110805,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1997,"31","Domestic",109289,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1998,"31","Domestic",118099,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1999,"31","Domestic",109511,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2000,"33","Domestic",99605,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2001,"36","Domestic",78555,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2002,"34","Domestic",77722,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2003,"34","Domestic",90945,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2004,"36","Domestic",94847,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2005,"40","Domestic",92921,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2006,"43","Domestic",90860,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2007,"44","Domestic",93015,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2008,"46","Domestic",92585,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2009,"46","Domestic",81631,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2010,"48","Domestic",75441,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2011,"52","Domestic",68575,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2012,"54","Domestic",67969,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2013,"53","Domestic",68453,-40.9989,145.731,62,"TAS"
"YBCS","Queensland","CAIRNS",1985,"10","Domestic",481556,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1986,"9","Domestic",599153,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1987,"9","Domestic",741502,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1988,"8","Domestic",867694,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1989,"6","Domestic",651219,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1990,"6","Domestic",790640,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1991,"6","Domestic",1257437,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1992,"6","Domestic",1271683,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1993,"6","Domestic",1440759,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1994,"6","Domestic",1690467,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1995,"6","Domestic",1844027,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1996,"6","Domestic",1926515,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1997,"6","Domestic",1918238,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1998,"6","Domestic",1915717,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1999,"6","Domestic",2022908,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2000,"6","Domestic",2132713,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2001,"6","Domestic",2025193,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2002,"6","Domestic",2087643,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2003,"6","Domestic",2246566,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2004,"6","Domestic",2582591,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2005,"6","Domestic",2842947,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2006,"6","Domestic",2967077,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2007,"7","Domestic",3066414,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2008,"7","Domestic",3153171,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2009,"7","Domestic",3133393,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2010,"7","Domestic",3254097,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2011,"7","Domestic",3361091,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2012,"7","Domestic",3569195,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2013,"7","Domestic",3754331,-16.8858,145.7553,10,"QLD"
"YSCB","Australian Capital Territory","CANBERRA",1985,"7","Domestic",986482,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1986,"6","Domestic",1027954,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1987,"6","Domestic",1083112,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1988,"7","Domestic",1127565,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1989,"8","Domestic",779536,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1990,"7","Domestic",1020620,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1991,"8","Domestic",1261479,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1992,"8","Domestic",1367154,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1993,"8","Domestic",1431091,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1994,"8","Domestic",1591868,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1995,"8","Domestic",1739064,-35.3069,149.195,1886,"ACT"
